time,seconds_elapsed,z,y,x
1700810754942863000,0.310863037109375,8.8971529006958,4.553771495819092,-0.7350199222564697
1700810754952863200,0.32086328125,8.7391357421875,4.527435302734375,-0.6009446382522583
1700810754962863000,0.330863037109375,8.619425773620605,4.505887508392334,-0.4405331015586853
1700810754972863200,0.34086328125,8.547599792480469,4.486733913421631,-0.40940847992897034
1700810754982863000,0.350863037109375,8.549993515014648,4.458003520965576,-0.4118026793003082
1700810754992863200,0.36086328125,8.621819496154785,4.426878929138184,-0.44771572947502136
1700810755002863000,0.370863037109375,8.748712539672852,4.364629745483398,-0.5051765441894531
1700810755012863200,0.38086328125,8.885181427001953,4.378994941711426,-0.6129156351089478
1700810755022863000,0.390863037109375,8.940248489379883,4.405331134796143,-0.6991068720817566
1700810755032863200,0.40086328125,8.913911819458008,4.443638324737549,-0.5626373887062073
1700810755042863000,0.410863037109375,8.95461368560791,4.438849925994873,-0.4572925269603729
1700810755052863200,0.42086328125,8.856451034545898,4.412513732910156,-0.47165772318840027
1700810755062863000,0.430863037109375,8.86602783203125,4.458003520965576,-0.36152446269989014
1700810755072863200,0.44086328125,8.997709274291992,4.46518611907959,-0.38067805767059326
1700810755082863000,0.450863037109375,9.196428298950195,4.417302131652832,-0.507570743560791
1700810755092863200,0.46086328125,9.244312286376953,4.381389141082764,-0.5410895943641663
1700810755102863000,0.470863037109375,9.35205078125,4.426878929138184,-0.4381389021873474
1700810755112863200,0.48086328125,9.395146369934082,4.271255970001221,-0.5027823448181152
1700810755122863000,0.490863037109375,9.160514831542969,4.307168960571289,-0.5099649429321289
1700810755132863200,0.50086328125,8.882787704467773,4.460397720336914,-0.47644615173339844
1700810755142863000,0.510863037109375,8.703222274780273,4.5825018882751465,-0.4141969084739685
1700810755152863200,0.52086328125,8.514080047607422,4.697423934936523,-0.35434186458587646
1700810755162863000,0.530863037109375,8.516474723815918,4.692635536193848,-0.3734954595565796
1700810755172863200,0.54086328125,8.64815616607666,4.699818134307861,-0.49799394607543945
1700810755182863000,0.550863037109375,8.784625053405762,4.728548526763916,-0.6033388376235962
1700810755192863200,0.56086328125,8.86602783203125,4.738125324249268,-0.608127236366272
1700810755202863000,0.570863037109375,8.949825286865234,4.707000732421875,-0.5554547905921936
1700810755212863200,0.58086328125,8.8971529006958,4.661510944366455,-0.5195417404174805
1700810755222863000,0.590863037109375,8.698433876037598,4.649539470672607,-0.4908113479614258
1700810755232863200,0.60086328125,8.573935508728027,4.666299343109131,-0.44532153010368347
1700810755242863000,0.610863037109375,8.516474723815918,4.7405195236206055,-0.48602294921875
1700810755252863200,0.62086328125,8.5595703125,4.829104900360107,-0.5889736413955688
1700810755262863000,0.630863037109375,8.672098159790039,4.865017890930176,-0.7374141216278076
1700810755272863200,0.64086328125,8.818143844604492,4.881777286529541,-0.8571242094039917
1700810755282863000,0.650863037109375,8.8971529006958,4.910807132720947,-0.8858546018600464
1700810755292863200,0.66086328125,8.837297439575195,4.937143325805664,-0.8427590131759644
1700810755302863000,0.670863037109375,8.578723907470703,4.994604110717773,-0.7613561153411865
1700810755312863200,0.68086328125,8.267477989196777,5.061641693115234,-0.629675030708313
1700810755322863000,0.690863037109375,8.092700958251953,5.107131481170654,-0.5626373887062073
1700810755332863200,0.70086328125,8.006509780883789,5.138256072998047,-0.6224924325942993
1700810755342863000,0.710863037109375,7.984961986541748,5.15740966796875,-0.7541735172271729
1700810755352863200,0.72086328125,7.9083476066589355,5.171774864196777,-0.8810662031173706
1700810755362863000,0.730863037109375,7.874828815460205,5.20289945602417,-0.8571242094039917
1700810755372863200,0.74086328125,7.872434616088867,5.166986465454102,-0.8379706144332886
1700810755382863000,0.750863037109375,7.814973831176758,5.131073474884033,-0.8643068075180054
1700810755392863200,0.76086328125,7.817368030548096,5.15740966796875,-0.8307880163192749
1700810755402863000,0.770863037109375,7.803002834320068,5.099948883056641,-0.7493851184844971
1700810755412863200,0.78086328125,7.798214435577393,5.004180908203125,-0.7134721279144287
1700810755422863000,0.790863037109375,7.786243438720703,4.9275665283203125,-0.6200982332229614
1700810755432863200,0.80086328125,8.078335762023926,4.8482584953308105,-0.5363011956214905
1700810755442863000,0.810863037109375,8.535628318786621,4.774038314819336,-0.7350199222564697
1700810755452863200,0.82086328125,9.124602317810059,4.709394931793213,-0.8427590131759644
1700810755462863400,0.83086328125,9.543587684631348,4.668693542480469,-0.8427590131759644
1700810755472863200,0.84086328125,9.792584419250488,4.6471452713012695,-0.7350199222564697
1700810755482863400,0.85086328125,9.900322914123535,4.58968448638916,-0.5770025849342346
1700810755492863200,0.86086328125,9.905111312866211,4.527435302734375,-0.4884171485900879
1700810755502863400,0.87086328125,9.76864242553711,4.479551315307617,-0.45250412821769714
1700810755512863200,0.88086328125,9.5316162109375,4.532223701477051,-0.4620809257030487
1700810755522863400,0.89086328125,9.265859603881836,4.5394062995910645,-0.47165772318840027
1700810755532863200,0.90086328125,9.115025520324707,4.592078685760498,-0.45489832758903503
1700810755542863400,0.91086328125,8.95461368560791,4.592078685760498,-0.48602294921875
1700810755552863200,0.92086328125,8.803778648376465,4.592078685760498,-0.5267243981361389
1700810755562863400,0.93086328125,8.844480514526367,4.608838081359863,-0.4405331015586853
1700810755572863200,0.94086328125,8.978555679321289,4.568136692047119,-0.3878606855869293
1700810755582863400,0.95086328125,9.0767183303833,4.481945514678955,-0.40940847992897034
1700810755592863200,0.96086328125,9.071929931640625,4.4532151222229,-0.33997663855552673
1700810755602863400,0.97086328125,8.971372604370117,4.503493309020996,-0.33279404044151306
