time,seconds_elapsed,z,y,x
1700810755062863000,0.430863037109375,8.770259857177734,4.37420654296875,-0.3974374830722809
1700810755072863200,0.44086328125,8.901941299438477,4.381389141082764,-0.4165911078453064
1700810755082863000,0.450863037109375,9.10066032409668,4.333505153656006,-0.5434837937355042
1700810755092863200,0.46086328125,9.148544311523438,4.2975921630859375,-0.5770025849342346
1700810755102863000,0.470863037109375,9.256282806396484,4.343081951141357,-0.47405192255973816
1700810755112863200,0.48086328125,9.299378395080566,4.1874589920043945,-0.5386953949928284
1700810755122863000,0.490863037109375,9.064746856689453,4.223371982574463,-0.545877993106842
1700810755132863200,0.50086328125,8.787019729614258,4.376600742340088,-0.5123591423034668
1700810755142863000,0.510863037109375,8.607454299926758,4.49870491027832,-0.45010992884635925
1700810755152863200,0.52086328125,8.418312072753906,4.613626480102539,-0.3902548849582672
1700810755162863000,0.530863037109375,8.420706748962402,4.608838081359863,-0.40940847992897034
1700810755172863200,0.54086328125,8.552388191223145,4.616020679473877,-0.5339069962501526
1700810755182863000,0.550863037109375,8.688857078552246,4.644751071929932,-0.6392518281936646
1700810755192863200,0.56086328125,8.770259857177734,4.654327869415283,-0.6440402865409851
1700810755202863000,0.570863037109375,8.854057312011719,4.623203277587891,-0.5913678407669067
1700810755212863200,0.58086328125,8.801384925842285,4.577713489532471,-0.5554547905921936
1700810755222863000,0.590863037109375,8.602665901184082,4.565742492675781,-0.5267243981361389
1700810755232863200,0.60086328125,8.478167533874512,4.5825018882751465,-0.4812345504760742
1700810755242863000,0.610863037109375,8.420706748962402,4.656722068786621,-0.5219359993934631
1700810755252863200,0.62086328125,8.463802337646484,4.745307922363281,-0.6248866319656372
1700810755262863000,0.630863037109375,8.576330184936523,4.78122091293335,-0.7733271718025208
1700810755272863200,0.64086328125,8.722375869750977,4.797980308532715,-0.8930372595787048
1700810755282863000,0.650863037109375,8.801384925842285,4.8267107009887695,-0.9217676520347595
1700810755292863200,0.66086328125,8.74152946472168,4.853046894073486,-0.8786720037460327
1700810755302863000,0.670863037109375,8.482955932617188,4.910807132720947,-0.7972691655158997
1700810755312863200,0.68086328125,8.171710014343262,4.977844715118408,-0.6655880808830261
1700810755322863000,0.690863037109375,7.9969329833984375,5.023334503173828,-0.5985504388809204
1700810755332863200,0.70086328125,7.910741806030273,5.054459095001221,-0.6584054827690125
1700810755342863000,0.710863037109375,7.889194011688232,5.073612689971924,-0.790086567401886
1700810755352863200,0.72086328125,7.81257963180542,5.087977886199951,-0.9169792532920837
1700810755362863000,0.730863037109375,7.779060363769531,5.119102478027344,-0.8930372595787048
1700810755372863200,0.74086328125,7.776666164398193,5.083189487457275,-0.8738836050033569
1700810755382863000,0.750863037109375,7.719205379486084,5.047276496887207,-0.9002198576927185
1700810755392863200,0.76086328125,7.721599578857422,5.073612689971924,-0.8667010068893433
1700810755402863000,0.770863037109375,7.7072343826293945,5.0161519050598145,-0.7852981686592102
1700810755412863200,0.78086328125,7.702445983886719,4.920383930206299,-0.7493851184844971
1700810755422863000,0.790863037109375,7.690474987030029,4.843470096588135,-0.6560112833976746
1700810755432863200,0.80086328125,7.98256778717041,4.764461517333984,-0.5722141861915588
1700810755442863000,0.810863037109375,8.439860343933105,4.69024133682251,-0.7709329724311829
1700810755452863200,0.82086328125,9.028834342956543,4.6255974769592285,-0.8786720037460327
1700810755462863400,0.83086328125,9.447818756103516,4.584896087646484,-0.8786720037460327
1700810755472863200,0.84086328125,9.696816444396973,4.563348293304443,-0.7709329724311829
1700810755482863400,0.85086328125,9.80455493927002,4.505887508392334,-0.6129156351089478
1700810755492863200,0.86086328125,9.809343338012695,4.443638324737549,-0.524330198764801
1700810755502863400,0.87086328125,9.672874450683594,4.395754337310791,-0.4884171485900879
1700810755512863200,0.88086328125,9.435848236083984,4.448426723480225,-0.49799394607543945
1700810755522863400,0.89086328125,9.17009162902832,4.455609321594238,-0.507570743560791
1700810755532863200,0.90086328125,9.019257545471191,4.508281707763672,-0.4908113479614258
1700810755542863400,0.91086328125,8.858845710754395,4.508281707763672,-0.5219359993934631
1700810755552863200,0.92086328125,8.70801067352295,4.508281707763672,-0.5626373887062073
1700810755562863400,0.93086328125,8.748712539672852,4.525041103363037,-0.47644615173339844
1700810755572863200,0.94086328125,8.882787704467773,4.484339714050293,-0.42377370595932007
1700810755582863400,0.95086328125,8.980949401855469,4.398148536682129,-0.44532153010368347
1700810755592863200,0.96086328125,8.976161003112793,4.369418144226074,-0.3758896589279175
1700810755602863400,0.97086328125,8.875604629516602,4.41969633102417,-0.3687070608139038
1700810755612863200,0.98086328125,8.7391357421875,4.426878929138184,-0.37828385829925537
1700810755622863400,0.99086328125,8.545205116271973,4.424484729766846,-0.3663128614425659
1700810755632863200,1.00086328125,8.368034362792969,4.503493309020996,-0.42377370595932007
1700810755642863400,1.01086328125,8.178892135620117,4.580107688903809,-0.48602294921875
1700810755652863200,1.02086328125,7.9945387840271,4.668693542480469,-0.48602294921875
1700810755662863400,1.03086328125,7.898770809173584,4.72376012802124,-0.5099649429321289
1700810755672863200,1.04086328125,7.838915824890137,4.7836151123046875,-0.5770025849342346
1700810755682863400,1.05086328125,7.941866397857666,4.833893299102783,-0.569819986820221
1700810755692863200,1.06086328125,8.212410926818848,4.817133903503418,-0.6009446382522583
1700810755702863400,1.07086328125,8.521263122558594,4.754884719848633,-0.6871358752250671
1700810755712863200,1.08086328125,8.755894660949707,4.774038314819336,-0.7829039692878723
1700810755722863400,1.09086328125,8.928277015686035,4.774038314819336,-0.8212111592292786
1700810755732863200,1.10086328125,9.033622741699219,4.752490520477295,-0.8667010068893433
1700810755742863400,1.11086328125,9.059958457946777,4.709394931793213,-0.8595184087753296
1700810755752863200,1.12086328125,9.026439666748047,4.702212333679199,-0.7613561153411865
1700810755762863000,1.130863037109375,8.966584205627441,4.711789131164551,-0.6799532771110535
1700810755772863200,1.14086328125,8.846874237060547,4.6950297355651855,-0.6105214357376099
1700810755782863000,1.150863037109375,8.712799072265625,4.683058738708496,-0.5386953949928284
1700810755792863000,1.160863037109375,8.549993515014648,4.644751071929932,-0.5003881454467773
1700810755802863000,1.170863037109375,8.43507194519043,4.630385875701904,-0.5099649429321289
1700810755812863000,1.180863037109375,8.415918350219727,4.651933670043945,-0.5410895943641663
1700810755822863000,1.190863037109375,8.535628318786621,4.608838081359863,-0.6320692300796509
1700810755832863000,1.200863037109375,8.722375869750977,4.618414878845215,-0.7374141216278076
1700810755842863000,1.210863037109375,8.846874237060547,4.623203277587891,-0.6919242739677429
1700810755852863000,1.220863037109375,8.822932243347168,4.613626480102539,-0.608127236366272
1700810755862863000,1.230863037109375,8.710405349731445,4.6950297355651855,-0.5817909836769104
1700810755872863000,1.240863037109375,8.743924140930176,4.699818134307861,-0.5339069962501526
1700810755882863000,1.250863037109375,8.585906982421875,4.738125324249268,-0.4884171485900879
1700810755892863000,1.260863037109375,8.52365779876709,4.7836151123046875,-0.5889736413955688
1700810755902863000,1.270863037109375,8.43507194519043,4.788403511047363,-0.6368576288223267
1700810755912863000,1.280863037109375,8.279448509216309,4.8722004890441895,-0.5674257874488831
1700810755922863000,1.290863037109375,8.116642951965332,4.874594688415527,-0.6967126727104187
1700810755932863000,1.300863037109375,8.001721382141113,4.874594688415527,-0.667982280254364
1700810755942863000,1.310863037109375,8.068758964538574,4.901230335235596,-0.6751648783683777
1700810755952863000,1.320863037109375,8.159738540649414,4.9275665283203125,-0.7709329724311829
1700810755962863000,1.330863037109375,8.226776123046875,4.9060187339782715,-0.8259995579719543
1700810755972863000,1.340863037109375,8.37761116027832,4.939537525177002,-0.9169792532920837
1700810755982863000,1.350863037109375,8.420706748962402,4.908412933349609,-0.912190854549408
1700810755992863000,1.360863037109375,8.638579368591309,4.901230335235596,-0.9289502501487732
1700810756002863000,1.370863037109375,8.77265453338623,4.843470096588135,-0.9241618514060974
1700810756012863000,1.380863037109375,8.83011531829834,4.757278919219971,-0.8044517636299133
